objid,datetime,datetime_raw,parent,type,type_raw,name,status,status_raw,message,message_raw
6297,10-05-2024 14:17:43,45422.3664699074,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6971,10-05-2024 14:17:39,45422.3664238310,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,608,"<div class=""logmessage"">218 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",218 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4561,10-05-2024 14:17:38,45422.3664160185,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Down,608,"<div class=""logmessage"">50 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",50 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6674,10-05-2024 14:17:30,45422.3663208565,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/2 Traffic to MCX-8 UPLINK,Down,608,"<div class=""logmessage"">92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,10-05-2024 14:17:28,45422.3662964236,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/14 Traffic to MCX-7 UPLINK,Down,608,"<div class=""logmessage"">92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
7204,10-05-2024 14:17:23,45422.3662448843,Cisco 31108 @NSE-PHASE-4 (172.16.4.1),Cisco IP SLA,ipsla,ip sla Eth1/49_UPLINK_P4_4.1_Eth1/49_TO_P4_4.4.4.5_Eth2/1,Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6815,10-05-2024 14:17:22,45422.3662270139,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/28 Traffic to MCX-14 UPLINK,Down,608,"<div class=""logmessage"">92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4352,10-05-2024 14:17:21,45422.3662204745,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/1 Traffic to MCX-1 UPLINK,Down,608,"<div class=""logmessage"">92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4354,10-05-2024 14:17:21,45422.3662179167,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/3 Traffic to MCX-2 UPLINK,Down,608,"<div class=""logmessage"">92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,10-05-2024 14:17:19,45422.3661934954,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,607,"<div class=""logmessage"">38 Mbit/s<div class=""moreicon""></div></div>",38 Mbit/s
6297,10-05-2024 14:17:13,45422.3661229282,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6971,10-05-2024 14:17:09,45422.3660790162,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,608,"<div class=""logmessage"">277 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",277 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6303,10-05-2024 14:16:56,45422.3659262037,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6259,10-05-2024 14:16:27,45422.3656018171,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6297,10-05-2024 14:16:13,45422.3654284954,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6259,10-05-2024 14:15:58,45422.3652547106,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6303,10-05-2024 14:15:56,45422.3652316551,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6297,10-05-2024 14:15:43,45422.3650812384,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5576,10-05-2024 14:15:42,45422.3650719444,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
