datetime,parent,type,name,status,message_raw
08-05-2024 15:02:43,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
08-05-2024 15:02:43,FW_IIFL-LAN-2 (STT-TP),SNMP Traffic 64bit,IIFL_LAN_2_(VLAN_2012)_(IP-10.20.12.254) Traffic,Up,384 Mbit/s
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,SSCORP_RETAIL_VLAN349_VRRP49_ Traffic,Up,2.89 Mbit/s
08-05-2024 15:02:43,IIFL-12-13 (10.20.12.13),SNMP Traffic 64bit,LAN Traffic (10.20.12.13),Up,601 Mbit/s
08-05-2024 15:02:43,FW_IIFL-LAN-2 (STT-TP),SNMP Traffic 64bit,IIFL_TO_CDC Traffic,Up,0.49 Mbit/s
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Up,32 Mbit/s
08-05-2024 15:02:43,IIFL-12-19 (10.20.12.19),SNMP Traffic 64bit,MCAST LAN Traffic (10.20.112.19),Up,38 Mbit/s
08-05-2024 15:02:43,FW - (10.4.55.254),SNMP Traffic 64bit,WEBULL_LAN Traffic,Up,12 Mbit/s
08-05-2024 15:02:43,ASHLAR_FW,SNMP Traffic 64bit,b Traffic,Up,0.03 Mbit/s
08-05-2024 15:02:43,FW-103.69.171.84 (CDC-SITE),SNMP Traffic 64bit,(052) GRD_WAN Traffic,Up,0.03 Mbit/s
08-05-2024 15:02:43,IIFL-12-15 (10.20.12.15),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.15),Up,32 Mbit/s
08-05-2024 15:02:43,IIFL-12-13 (10.20.12.13),SNMP Traffic 64bit,MCAST LAN Traffic (10.20.112.13),Up,29 Mbit/s
08-05-2024 15:02:43,IIFL-12-19 (10.20.12.19),SNMP Traffic 64bit,LAN Traffic (10.20.12.19),Up,323 Mbit/s
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,JYOTI-2_VLAN405_VRRP05_ Traffic,Up,2.87 Mbit/s
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,5PAISA-2_SECONDARY_ VLAN350_vrrp50_103.181.209.136 Traffic,Up,0.19 Mbit/s
08-05-2024 15:02:43,Firewall,SNMP Traffic 64bit,(007) POINT_TO_POINT Traffic,Up,0 Mbit/s
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,0.11 Mbit/s
08-05-2024 15:02:43,ASHLAR_FW,SNMP Traffic 64bit,ASHLAR_LAN Traffic,Unknown,No data since 08-05-2024 15:01:55
08-05-2024 15:02:43,IIFL-12-17 (10.20.12.17),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.17),Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,RAGHUNANDAN_VLAN414_VRRP114_traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,FW_5PAISA_DR,SNMP Traffic 64bit,5PAISA_LAN-1 Traffic,Unknown,No data since 08-05-2024 15:01:55
08-05-2024 15:02:43,MKT_GC_192.168.100.223,SNMP Traffic 64bit,DB VLAN-103 VRRP-4_TRAFFIC,Unknown,No data since 08-05-2024 15:01:55
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,5PAISA-1_PRIMARY_ VLAN404_vrrp104_103.217.66.24_Traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,CDC_TRADING_LAN Traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,BGSE_FW_103.156.123.156,SNMP Traffic 64bit,BgSE_LAN Traffic,Unknown,No data since 08-05-2024 15:01:55
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,5PAISAMERU_PRIMARY_ VLAN350_vrrp50_Traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,FW (103.177.180.100),SNMP Traffic 64bit,5PAISA_CAAS_JIGAR_LAN Traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,FW_IIFL-LAN-2 (STT-TP),SNMP Traffic 64bit,IIFL_LAN_2_(VLAN_2012)_(IP-10.20.12.254) Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,IIFL-12-19 (10.20.12.19),SNMP Traffic 64bit,MCAST LAN Traffic (10.20.112.19),Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,IIFL-12-13 (10.20.12.13),SNMP Traffic 64bit,LAN Traffic (10.20.12.13),Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,FW_IIFL-LAN-2 (STT-TP),SNMP Traffic 64bit,IIFL_TO_CDC Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,SSCORP_RETAIL_VLAN349_VRRP49_ Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,FW-103.69.171.84 (CDC-SITE),SNMP Traffic 64bit,(052) GRD_WAN Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,FW - (10.4.55.254),SNMP Traffic 64bit,WEBULL_LAN Traffic,Unknown,No data since 08-05-2024 15:01:54
08-05-2024 15:02:43,ASHLAR_FW,SNMP Traffic 64bit,b Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,IIFL-12-15 (10.20.12.15),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.15),Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,IIFL-12-19 (10.20.12.19),SNMP Traffic 64bit,LAN Traffic (10.20.12.19),Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,IIFL-12-13 (10.20.12.13),SNMP Traffic 64bit,MCAST LAN Traffic (10.20.112.13),Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,JYOTI-2_VLAN405_VRRP05_ Traffic,Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,Firewall,SNMP Traffic 64bit,(007) POINT_TO_POINT Traffic,Unknown,No data since 08-05-2024 15:01:53
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,5PAISA-2_SECONDARY_ VLAN350_vrrp50_103.181.209.136 Traffic,Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,RAGHUNANDAN_VLAN414_VRRP114_TRAFFIC,Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,IIFL-12-22 (10.20.12.22),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.22),Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,MASTERTRUST_VLAN412_VRRP112_Traffic,Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,MKT_GC_192.168.100.224,SNMP Traffic 64bit,DB VLAN-103 VRRP-4_TRAFFIC,Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,NAVIA_FW,SNMP Traffic 64bit,(001) NAVIA_WAN Traffic,Unknown,No data since 08-05-2024 15:01:52
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,5PAISA_SECONDARY_VLAN404 _vrrp104_Traffic,Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,IIFL-12-16 (10.20.12.16),SNMP Traffic 64bit,LAN Traffic (10.20.12.16),Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,IIFL-2_SECONDARY_(VLAN-310)_vrrp10_103.177.180.80_Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,FARSIGHT_VLAN408_VRRP108_TRAFFIC,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,MKT_GC_192.168.100.223,SNMP Traffic 64bit,GC_5PAISA_VLAN101_VRRP_2_Traffic,Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,CDC_LAN Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,NAVIA_FW,SNMP Custom,PRI_FGT_SESSIONS,Unknown,No data since 08-05-2024 15:01:51
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,SSCORP_RETAIL_VLAN349_VRRP49_ Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,FW (103.177.180.100),SNMP Traffic 64bit,5PAISA_JIGAR_CAAS_WAN Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,IIFL-12-16 (10.20.12.16),SNMP Traffic 64bit,Loopback Traffic,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:43,IIFL-12-11 (10.20.12.11),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.11),Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:43,FIREWALL (172.31.100.254),SNMP Traffic 64bit,LKP_LAN Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,MASTERTRUST_VLAN412_VRRP112_Traffic,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:43,FW - (10.4.55.254),SNMP Traffic 64bit,WEBULL_WAN Traffic,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,NAVIA_FW,SNMP Custom,PRI_FGT_MEMORY,Unknown,No data since 08-05-2024 15:01:50
08-05-2024 15:02:43,MT-TP-101.225,SNMP Traffic 64bit,LSC_SEC VLAN-341 VRRP-41,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:43,FW-103.69.171.84 (CDC-SITE),SNMP Traffic 64bit,(051) GRD_LAN Traffic,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:43,IIFL-12-16 (10.20.12.16),SNMP Disk Free,Disk Free: /(Root),Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:43,FW_IIFL-LAN-2 (STT-TP),SNMP System Uptime,Uptime,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:43,Probe Device,System Health,System Health,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:43,MT-TP-101.226,SNMP Traffic 64bit,FARSIGHT_VLAN408_VRRP108_TRAFFIC,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:43,FW_5PAISA_DR,SNMP Traffic 64bit,5PAISA_WAN Traffic,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:42,NAVIA_FW,SNMP Traffic 64bit,(007) NAVIA_LAN Traffic,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:42,BGSE_FW_103.156.123.156,SNMP Traffic 64bit,BgSE WAN Traffic,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:42,ASHLAR_FW,Syslog Receiver,Syslog Receiver,Unknown,No data since 08-05-2024 15:01:49
08-05-2024 15:02:42,MT-TP-101.225,SNMP Traffic 64bit,M-PRASAD_ SECONDARY_103.177.180.32/29_VLAN305_VRRP05_ Traffic,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:42,IIFL-12-16 (10.20.12.16),SNMP CPU Load,CPU Load,Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:42,IIFL-12-20 (10.20.12.20),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.20),Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:42,MKT_GC_192.168.100.224,SNMP Traffic 64bit,GC_5PAISA_VLAN101_VRRP_2_Traffic,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:42,ASHLAR_FW,SNMP Traffic 64bit,ASHLAR_WAN Traffic,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:42,NAVIA_FW,Syslog Receiver,Syslog Receiver,Unknown,No data since 08-05-2024 15:01:48
08-05-2024 15:02:42,MT-TP-101.226,SNMP Traffic 64bit,LSC_SEC VLAN-341 VRRP-41,Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:42,IIFL-12-12 (10.20.12.12),SNMP Traffic 32bit,MCAST LAN Traffic (10.20.112.12),Unknown,No data since 08-05-2024 15:01:46
08-05-2024 15:02:42,IIFL-12-16 (10.20.12.16),SNMP System Uptime,Uptime,Unknown,No data since 08-05-2024 15:01:46
08-05-2024 15:02:35,MT-TP-101.225,SNMP Traffic 64bit,IIFL-1_SECONDARY_(VLAN-333)_vrrp33_103.181.209.0_Traffic,Unknown,No data since 08-05-2024 15:01:46
08-05-2024 15:02:35,FW_5PAISA_DR,SNMP Traffic 64bit,(006) ha2 Traffic,Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:35,Firewall,SNMP Traffic 64bit,(001) TORUS_WAN Traffic,Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:35,ASHLAR_FW,SNMP Traffic 64bit,a Traffic,Unknown,No data since 08-05-2024 15:01:47
08-05-2024 15:02:35,MT-TP-101.226,SNMP Traffic 64bit,M-PRASAD_ PRIMARY_103.177.180.32/29_VLAN305_VRRP05_ Traffic,Unknown,No data since 08-05-2024 15:01:46
08-05-2024 15:02:35,FIREWALL (172.31.100.254),SNMP Traffic 64bit,LKP_WAN Traffic,Unknown,No data since 08-05-2024 15:01:46
08-05-2024 15:02:35,FW_5PAISA_DR,SNMP Traffic 64bit,(005) ha1 Traffic,Unknown,No data since 08-05-2024 15:01:45
08-05-2024 15:02:23,Probe Device,Probe Health,Probe Health,Unknown,No data since 08-05-2024 15:01:44
08-05-2024 15:02:23,IIFL-12-16 (10.20.12.16),SNMP Linux Meminfo,Memory info,Unknown,No data since 08-05-2024 15:01:44
08-05-2024 15:02:23,MT-TP-101.226,SNMP Traffic 64bit,IIFL-1_PRIMARY_(VLAN_333)_vrrp33_103.181.209.0_Traffic,Unknown,No data since 08-05-2024 15:01:43
08-05-2024 15:02:10,IIFL-12-17 (10.20.12.17),Ping,Ping-10.20.12.17,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-11-22 (10.20.11.22),Ping,Ping-10.20.11.22,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-12-22 (10.20.12.22),Ping,Ping-10.20.12.22,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-12-11 (10.20.12.11),Ping,Ping-10.20.12.11,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-11-20 ( 10.20.11.20),Ping,Ping-10.20.11.20,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-12-12 (10.20.12.12),Ping,Ping-10.20.12.12,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-12-20 (10.20.12.20),Ping,Ping-10.20.12.20,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-12-16 (10.20.12.16),Ping,Ping,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-12-14 (10.20.12.14),Ping,Ping-10.20.12.14,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:10,IIFL-11-13 (10.20.11.13),Ping,Ping-10.20.11.13,Unknown,No data since 08-05-2024 15:01:41
08-05-2024 15:02:10,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:09,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Unknown,No data since 08-05-2024 15:01:40
08-05-2024 15:02:03,NAVIA_FW,SNMP Custom,PRI_FGT_SESSIONS,Up,"7,520 #"
08-05-2024 15:02:03,NAVIA_FW,SNMP Custom,PRI_FGT_MEMORY,Up,56 #
08-05-2024 15:02:01,NAVIA_FW,SNMP Custom,PRI_FGT_CPU,Unknown,No data since 08-05-2024 15:01:33
08-05-2024 15:02:01,NAVIA_FW,SNMP Custom,PRI_FGT_MEMORY,Unknown,No data since 08-05-2024 15:01:30
08-05-2024 15:02:01,NAVIA_FW,SNMP Custom,PRI_FGT_DISK_CAPACITY,Unknown,No data since 08-05-2024 15:01:35
08-05-2024 15:02:01,NAVIA_FW,SNMP Custom,PRI_FGT_SESSIONS,Unknown,No data since 08-05-2024 15:01:31
08-05-2024 15:02:00,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Unknown,No data since 08-05-2024 15:01:37
08-05-2024 15:02:00,MT-TP-101.226,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Unknown,No data since 08-05-2024 15:01:37
08-05-2024 15:01:54,MKT_JP_172.60.60.214,SNMP Traffic 64bit,FARSIGHT_FGT_103.156.123.136/29_ vlan432_vrrp32_ Traffic,Unknown,No data since 08-05-2024 15:01:37
08-05-2024 15:01:54,MKT_JP_172.60.60.213,SNMP Traffic 64bit,FARSIGHT_FGT_103.156.123.136/29_ vlan432_vrrp32_ Traffic,Unknown,No data since 08-05-2024 15:01:37
08-05-2024 15:01:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,216 Mbit/s
08-05-2024 15:01:40,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 15:01:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,314 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 15:01:24,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 15:01:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 15:01:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,121 Mbit/s
08-05-2024 15:01:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 15:01:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,206 Mbit/s
08-05-2024 15:01:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 15:01:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,277 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 15:00:58,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,193 Mbit/s
08-05-2024 15:00:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 15:00:49,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,117 Mbit/s
08-05-2024 15:00:48,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Warning,55 Mbit/s (Traffic Total) is above the warning limit of 55 Mbit/s in Traffic Total
08-05-2024 15:00:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 15:00:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 15:00:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 15:00:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 15:00:37,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,213 Mbit/s
08-05-2024 15:00:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 15:00:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,16 Mbit/s
08-05-2024 15:00:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,312 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 15:00:21,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 15:00:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,113 Mbit/s
08-05-2024 15:00:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,258 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 15:00:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,210 Mbit/s
08-05-2024 15:00:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 15:00:00,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,324 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:59:58,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,240 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,246 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:59:54,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 14:59:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,210 Mbit/s
08-05-2024 14:59:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,136 Mbit/s
08-05-2024 14:59:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,268 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:59:46,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:44,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 14:59:43,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,208 Mbit/s
08-05-2024 14:59:40,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,218 Mbit/s
08-05-2024 14:59:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,293 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:59:25,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 14:59:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,138 Mbit/s
08-05-2024 14:59:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,241 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:59:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,195 Mbit/s
08-05-2024 14:59:09,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
08-05-2024 14:59:08,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 14:59:07,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:59:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,296 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 14:58:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,136 Mbit/s
08-05-2024 14:58:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 14:58:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
